"Start","Stop","Strand"
4830348,4830476,"+"
4830553,4830741,"-"
4830734,4830913,"-"
4831455,4832234,"-"
4832245,4832529,"-"
4832711,4833652,"-"
4833745,4834971,"-"
4835247,4835897,"-"
4836275,4837414,"+"
4837427,4840537,"+"
4840831,4841052,"+"
4846751,4847401,"+"
4847377,4847634,"-"
4847631,4848449,"-"
4848453,4849025,"-"
4849030,4849572,"-"
4849598,4850071,"-"
4850043,4851167,"-"
4851296,4851805,"+"
4851820,4852767,"+"
4852820,4854115,"+"
4854129,4855505,"+"
4855646,4856059,"+"
4856331,4856756,"-"
4856759,4857127,"-"
4857236,4857622,"-"
4857663,4858652,"-"
4858678,4859298,"-"
4859332,4859469,"-"
4859738,4860094,"-"
4860391,4861722,"-"
4861730,4862164,"-"
4862168,4862347,"-"
4862351,4862854,"-"
4862869,4863222,"-"
4863232,4863765,"-"
4863778,4864170,"-"
4864204,4864509,"-"
4864524,4865063,"-"
4865078,4865392,"-"
4865403,4865756,"-"
4865940,4866194,"-"
4866194,4866385,"-"
4866385,4866795,"-"
4866808,4867506,"-"
4867524,4867856,"-"
4867871,4868149,"-"
4868166,4868987,"-"
4869005,4869307,"-"
4869304,4869909,"-"
4869920,4870138,"-"
4870148,4870540,"+"
4870582,4870893,"-"
4871277,4871762,"+"
4871746,4872222,"-"
4872296,4872490,"-"
4872671,4873855,"-"
4873925,4876039,"-"
4876136,4876606,"-"
4876703,4877077,"-"
4877202,4877429,"-"
4877497,4877856,"-"
4877856,4878242,"-"
4878242,4878964,"-"
4879133,4879963,"-"
4880186,4880404,"+"
4880463,4881050,"-"
4881144,4881344,"-"
4881356,4883146,"-"
4883148,4883711,"-"
4883885,4885789,"+"
4885852,4886052,"-"
4886056,4887015,"+"
4887012,4887230,"+"
4887267,4888136,"+"
4888191,4888487,"-"
4888902,4889534,"+"
4889586,4891664,"+"
4891654,4892874,"-"
4892965,4893528,"-"
4893561,4894163,"-"
4894153,4894320,"-"
4894427,4894996,"-"
4895273,4896460,"+"
4896457,4897779,"-"
4897855,4898025,"-"
4898018,4900561,"+"
4900558,4900884,"+"
4901038,4902411,"+"
4902484,4903488,"-"
4903481,4904242,"-"
4904235,4904912,"-"
4904930,4905757,"-"
4905836,4907122,"-"
4907207,4908190,"-"
4908357,4908842,"-"
4909149,4910393,"-"
4910699,4911127,"-"
4911117,4911650,"-"
4911634,4912434,"-"
4912682,4915111,"+"
4915165,4915731,"-"
4916046,4918175,"+"
4918236,4918919,"+"
4918916,4919317,"+"
4919336,4920220,"+"
4920372,4920533,"-"
4920581,4922203,"+"
4922281,4923636,"-"
4923633,4924352,"-"
4924580,4925053,"+"
4925154,4927484,"+"
4927987,4928124,"+"
4928153,4930471,"+"
4930481,4930720,"+"
4930809,4931078,"-"
4931199,4931924,"-"
4932047,4932685,"+"
4932744,4933319,"+"
4933656,4934972,"+"
4935075,4937168,"-"
4937179,4939569,"-"
4940242,4942899,"+"
4942915,4943673,"-"
4943723,4944553,"-"
4944604,4944933,"-"
4945138,4946646,"+"
4947008,4947271,"-"
4947531,4949978,"-"
4949996,4951429,"-"
4951429,4952724,"-"
4952805,4954781,"-"
4954778,4956964,"-"
4957203,4958309,"-"
4958413,4958775,"+"
4958772,4960112,"-"
4960112,4960642,"-"
4960823,4961818,"-"
4961933,4962628,"-"
4962750,4963787,"-"
4964052,4964696,"+"
4964943,4965419,"+"
4965509,4967254,"-"
4967378,4967698,"+"
4967722,4968462,"-"
4968459,4969529,"-"
4969531,4970376,"-"
4970373,4971260,"-"
4971367,4972683,"-"
4972956,4973324,"-"
4973321,4973542,"-"
4973706,4974419,"-"
4974421,4975188,"-"
4975185,4976462,"-"
4976459,4977385,"-"
4977447,4978556,"-"
4978588,4978731,"+"
4978710,4978946,"-"
4978980,4979363,"+"
4979757,4980860,"-"
4981118,4982362,"-"
4982510,4983775,"-"
4983894,4985417,"+"
4985470,4986324,"-"
4986594,4987649,"-"
4987642,4988310,"-"
4988313,4989836,"-"
4990019,4990615,"+"
4990605,4990880,"+"
4990894,4991244,"-"
4991395,4992021,"+"
4992100,4994310,"+"
4994414,4994659,"-"
4994866,4995531,"+"
4995605,4996162,"+"
4996163,4997383,"-"
4997517,4997924,"+"
4997937,4998566,"+"
4998563,4998943,"-"
4998943,4999281,"-"
4999278,5000933,"-"
5000933,5001835,"-"
5001832,5003817,"-"
5003814,5004797,"-"
5004799,5005938,"-"
5006335,5006841,"-"
5006939,5007799,"+"
5007938,5009506,"+"
5009506,5010450,"+"
5010447,5011280,"+"
5011280,5012044,"+"
5012041,5012832,"+"
5012820,5013218,"+"
5013556,5014569,"+"
5014609,5015802,"-"
5016032,5017528,"+"
5017584,5017805,"-"
5018302,5018739,"+"
5019020,5020468,"+"
5020614,5021366,"-"
5021374,5023416,"-"
5023599,5024870,"-"
5025064,5025906,"+"
5025979,5027331,"+"
5027384,5028046,"-"
5028134,5029282,"+"
5029522,5031174,"+"
5031241,5031774,"+"
5031809,5032567,"-"
5032687,5033586,"+"
5033693,5034724,"+"
5034996,5036318,"+"
5036356,5038407,"-"
5038424,5038609,"+"
5038602,5039531,"+"
5039586,5041088,"-"
5041308,5042594,"-"
5042751,5044757,"-"
5044794,5044910,"-"
5045000,5048476,"-"
5048458,5049567,"-"
5049571,5051916,"-"
5051927,5054545,"-"
5054542,5055273,"-"
5055285,5055473,"-"
5055642,5057195,"+"
5057195,5057392,"+"
5057389,5059068,"+"
5059176,5060177,"-"
5060189,5060665,"-"
5060665,5064717,"-"
5064714,5067149,"-"
5067146,5069257,"-"
5069277,5070068,"-"
5070070,5070609,"-"
5070927,5071106,"-"
5071125,5072138,"-"
5072135,5073118,"-"
5073129,5074031,"-"
5074041,5074976,"-"
5075195,5076775,"-"
5077442,5078227,"-"
5078284,5078805,"-"
5079163,5080557,"-"
5080749,5082422,"-"
5082665,5083870,"-"
5084112,5084693,"-"
5084899,5085480,"+"
5085458,5085898,"+"
5085867,5088197,"-"
5088365,5089027,"+"
5089036,5089152,"-"
5089131,5090147,"+"
5090259,5091008,"+"
5091012,5091947,"+"
5092052,5093332,"+"
5093357,5094328,"+"
5094437,5095147,"-"
5095588,5096943,"+"
5097189,5097479,"+"
5097732,5097944,"+"
5098043,5099662,"-"
5099964,5100116,"-"
5100442,5102511,"-"
5102521,5103432,"-"
5103560,5103859,"-"
5104039,5105034,"+"
5105061,5105507,"-"
5105539,5105910,"-"
5106079,5107533,"-"
5107626,5108948,"-"
5109383,5110438,"+"
5110503,5112044,"+"
5112022,5113203,"+"
5113436,5114614,"+"
5114652,5115215,"-"
5115785,5117818,"+"
5117989,5119245,"+"
5119288,5119773,"-"
5120018,5121859,"-"
5121856,5123244,"-"
5123350,5123958,"-"
5124065,5125201,"-"
5125205,5125573,"-"
5126112,5128019,"+"
5128120,5129268,"+"
5129268,5129864,"+"
5129853,5130077,"-"
5130350,5130712,"+"
5130998,5132653,"+"
5132650,5133423,"+"
5133423,5134607,"+"
5134700,5135173,"+"
5135255,5136076,"-"
5136150,5137169,"-"
5137169,5137636,"-"
5137697,5137948,"-"
5138053,5138484,"-"
5138730,5140274,"+"
5140284,5141555,"+"
5141559,5142506,"+"
5142512,5143249,"-"
5143469,5144494,"-"
5144507,5145700,"-"
5145914,5146846,"+"
5146886,5147914,"+"
5147918,5148889,"+"
5148889,5149797,"+"
5149775,5150944,"+"
5150988,5151710,"-"
5151778,5152746,"-"
5152768,5153133,"-"
5153152,5154114,"-"
5154226,5155302,"+"
5155299,5156426,"+"
5156429,5157523,"+"
5157553,5158542,"+"
5158634,5159908,"+"
5159908,5160684,"+"
5160681,5161160,"+"
5161348,5162157,"-"
5162293,5162460,"-"
5162481,5162681,"-"
5162934,5163599,"-"
5163769,5164986,"+"
5164964,5165422,"+"
5165547,5166143,"+"
5166191,5166832,"-"
5166943,5167698,"-"
5167756,5168850,"-"
5168882,5169373,"-"
5169599,5170102,"-"
5170325,5170576,"-"
5170569,5171456,"-"
5171455,5171586,"+"
5171624,5173324,"-"
5173641,5173754,"-"
5173824,5174687,"+"
5174705,5174824,"+"
5174870,5175616,"+"
5175619,5176677,"+"
5176733,5177983,"-"
5178258,5178875,"+"
5178881,5180557,"-"
5180816,5181439,"+"
5181494,5181769,"+"
5181788,5183908,"+"
5183913,5184602,"+"
5184608,5186689,"+"
5186738,5187748,"+"
5187899,5188645,"+"
5188646,5189074,"-"
5189187,5189789,"+"
5189899,5190666,"+"
5190759,5192063,"-"
5192128,5192898,"-"
5193061,5194050,"-"
5194202,5194441,"-"
5194890,5195741,"+"
5195763,5197274,"+"
5197389,5198591,"-"
5198669,5198782,"-"
5198876,5200267,"+"
5200408,5202123,"+"
5202371,5203930,"+"
5203943,5205322,"+"
5205369,5206091,"-"
5206247,5208565,"-"
5208578,5209972,"-"
5210526,5210993,"+"
5211106,5212113,"+"
5212115,5212405,"+"
5212456,5213154,"-"
5213527,5214576,"+"
5214573,5215526,"-"
5215548,5216327,"-"
5216493,5217053,"+"
5217043,5217897,"-"
5217922,5218731,"-"
5218860,5219765,"-"
5219882,5220418,"+"
5220439,5220909,"-"
5220912,5221538,"-"
5221577,5222548,"+"
5222545,5224038,"-"
5224119,5224766,"+"
5225091,5225210,"+"
5225396,5225812,"-"
5225787,5225903,"+"
5225863,5225985,"-"
5226294,5227316,"+"
5227316,5230423,"+"
5230427,5231791,"+"
5231837,5233000,"+"
5233163,5234065,"+"
5234090,5235523,"+"
5235639,5236577,"+"
5236699,5236974,"+"
5236978,5237841,"-"
5237844,5238899,"-"
5238930,5239643,"-"
5239640,5240380,"-"
5240508,5241734,"+"
5241731,5242993,"-"
5243007,5244377,"-"
5244589,5245530,"-"
5245824,5246138,"+"
5246150,5247472,"+"
5247570,5247872,"+"
5248017,5249396,"+"
5249776,5250183,"-"
5250196,5250573,"-"
5250576,5251436,"-"
5251436,5252548,"-"
5252554,5253567,"-"
5253746,5254465,"-"
5254607,5255710,"+"
5255720,5256529,"+"
5256526,5257719,"-"
5257930,5258289,"+"
5258369,5258596,"+"
5258726,5259178,"-"
5259315,5260706,"-"
5260852,5262180,"-"
5262192,5263667,"-"
5263685,5264278,"-"
5264429,5264716,"-"
5264720,5266378,"-"
5266621,5266788,"+"
5267241,5267360,"+"
5267451,5267897,"+"
5267965,5268798,"+"
5268974,5270158,"+"
5270318,5271241,"-"
5271241,5271375,"-"
5271467,5272804,"+"
5272821,5274149,"+"
5274153,5274575,"-"
5274650,5275012,"-"
5275002,5275349,"-"
5275451,5276773,"-"
5276770,5278392,"-"
5278691,5279413,"+"
5279405,5281066,"-"
5281168,5281992,"-"
5282129,5282557,"-"
5282674,5283087,"-"
5283402,5283734,"+"
5283736,5284956,"-"
5285008,5286432,"-"
5286522,5287670,"-"
5287667,5288284,"-"
5288268,5289146,"-"
5289143,5289832,"-"
5290062,5291195,"-"
5291192,5292274,"-"
5292424,5293236,"-"
5293438,5295855,"-"
5295881,5296954,"-"
5297101,5298201,"-"
5298206,5299609,"-"
5300231,5300371,"+"
5300633,5300746,"+"
5301021,5302616,"+"
5302865,5304175,"+"
5304295,5304714,"+"
5304814,5305992,"+"
5305967,5306926,"+"
5307236,5307811,"+"
5307848,5308414,"+"
5308460,5309797,"-"
5309789,5309995,"+"
5309967,5310632,"+"
5310712,5311431,"-"
5311481,5312278,"-"
5312326,5312637,"-"
5312676,5314310,"-"
5314628,5314762,"-"
5314788,5315513,"-"
5315564,5316337,"-"
5316385,5317275,"-"
5317275,5318186,"-"
5318363,5319403,"-"
5319740,5321569,"-"
5321753,5323123,"-"
5323245,5323406,"+"
5323442,5323561,"+"
5323543,5323665,"+"
5323819,5324232,"-"
5324259,5325641,"-"
5325668,5326531,"-"
5326582,5328123,"-"
5328136,5328669,"-"
5328684,5329154,"-"
5329205,5329444,"-"
5329494,5330309,"-"
5330317,5330697,"-"
5331314,5331937,"-"
5332053,5333942,"-"
201,1418,"+"
1870,2082,"-"
2082,2696,"-"
2780,2956,"-"
3127,4149,"-"
4115,4474,"-"
4474,5418,"-"
5479,6486,"-"
6606,7037,"-"
7202,7501,"-"
7638,7892,"-"
8133,8558,"-"
8573,9067,"-"
9046,12090,"-"
12271,13116,"-"
13158,13466,"-"
13600,15885,"-"
16002,16214,"-"
16488,16868,"+"
16863,17966,"-"
18053,19537,"-"
20650,21060,"-"
21070,21675,"-"
21770,22138,"-"
22146,22919,"-"
23160,24749,"+"
24949,25104,"+"
26044,26433,"-"
26524,29490,"-"
29494,30054,"-"
30043,30210,"+"
30364,30798,"+"
30840,31763,"-"
31843,32694,"-"
32698,32820,"+"
32865,32987,"-"
32968,34230,"-"
34431,35462,"+"
35773,35988,"-"
35972,36136,"-"
36148,37470,"-"
37470,37937,"-"
38017,38805,"-"
39067,40269,"+"
40312,41436,"-"
41584,42924,"-"
42989,43714,"-"
43897,44058,"-"
44300,44734,"-"
44881,45066,"-"
45139,45495,"-"
45501,46166,"-"
46406,46927,"+"
46982,47137,"-"
47130,47381,"-"
47384,48076,"-"
48090,48413,"-"
48510,50009,"-"
50062,52683,"-"
52643,56548,"-"
56607,62231,"-"
62248,62859,"-"
62847,63644,"-"
63637,64335,"-"
64422,64757,"-"
64801,66138,"-"
66140,69340,"-"
69348,69572,"-"
69698,70015,"-"
70077,70823,"-"
70891,71283,"-"
71285,71758,"-"
71749,72093,"-"
72191,73024,"-"
73024,73173,"-"
73341,73529,"+"
73505,73933,"-"
74012,74890,"-"
74917,75816,"-"
75839,76486,"-"
76600,77427,"-"
77445,78701,"-"
78704,79345,"-"
79521,79787,"-"
79797,80687,"-"
80693,80947,"-"
80940,81362,"-"
81359,81577,"-"
81574,82242,"-"
82242,82946,"-"
83006,84565,"+"
84568,84843,"+"
84894,85328,"-"
85487,86017,"+"
86150,86329,"+"
86651,87301,"+"
87352,87555,"+"
88150,88632,"-"
88837,89034,"-"
88987,89139,"+"
89244,89663,"-"
89771,90070,"-"
90219,90431,"-"
90444,90662,"-"
91292,91414,"+"
92539,92724,"+"
92708,94405,"+"
94609,96165,"+"
96162,97358,"+"
97434,97715,"+"
97669,100164,"+"
100260,100550,"+"
100612,100827,"-"
100956,101534,"-"
101662,101817,"-"
101817,102188,"-"
102542,103204,"-"
103228,103896,"-"
104424,104657,"-"
104860,105453,"-"
105638,106471,"-"
106597,107154,"-"
107164,107583,"-"
107647,108291,"-"
108291,108761,"-"
108764,109159,"-"
109179,110282,"-"
110476,111351,"-"
111429,112571,"-"
112702,115005,"-"
115081,115650,"-"
115660,116370,"-"
116396,116980,"-"
116955,118313,"-"
118310,118543,"-"
118543,119628,"-"
119627,119743,"+"
120127,120282,"-"
120281,120625,"+"
120648,121841,"+"
122155,122799,"-"
9,377,"-"
680,793,"+"
922,1179,"+"
1225,2004,"-"
2013,2144,"-"
2188,3192,"-"
3222,3425,"-"
3471,3992,"-"
4050,4442,"-"
4479,5423,"-"
5449,5568,"-"
5584,6045,"-"
6002,6232,"+"
6229,6645,"+"
6719,8281,"+"
8266,9288,"+"
9360,9482,"+"
9592,9819,"+"
9864,10241,"+"
10243,10623,"+"
10822,11826,"-"
11905,12339,"-"
12411,12761,"+"
12775,13050,"+"
13047,13508,"+"
13742,13867,"-"
13887,15254,"+"
15272,15634,"+"
15631,15867,"+"
15903,16571,"+"
16646,17914,"+"
17943,18665,"+"
18705,19178,"+"
19301,20281,"+"
20394,20540,"-"
20557,21438,"+"
21688,22668,"-"
22673,22969,"-"
23015,23170,"-"
23298,23723,"-"
23834,24112,"-"
24096,24491,"-"
24646,25206,"-"
25499,25666,"-"
25655,26215,"+"
26219,29185,"+"
29327,29521,"+"
29723,30196,"-"
30286,30549,"-"
30616,31119,"-"
31132,31464,"-"
31850,32803,"-"
32816,34759,"-"
34763,35656,"-"
35664,36926,"-"
37376,37585,"+"
37794,37928,"+"
38013,38171,"-"
38222,39079,"-"
39381,39650,"-"
39768,40247,"-"
40482,41204,"-"
41211,41540,"+"
41723,42583,"+"
42816,43124,"-"
43121,43771,"-"
43827,44471,"-"
44521,45123,"-"
45284,45877,"-"
45949,46674,"-"
46754,52012,"-"
52012,54291,"-"
54418,55107,"-"
55300,56031,"-"
56217,56750,"-"
56753,59602,"-"
59602,60981,"-"
60959,61402,"-"
61448,62005,"-"
61977,62216,"-"
62227,62979,"-"
63000,63326,"-"
63339,63587,"-"
63565,63819,"-"
63851,65806,"-"
65865,66503,"-"
66516,67505,"-"
67502,67903,"-"
67938,68573,"-"
68573,68962,"-"
68962,71601,"-"
71673,72071,"-"
72255,72461,"+"
72448,72852,"-"
72919,73230,"-"
73231,73449,"-"
73515,73640,"+"
73772,74356,"-"
74428,75852,"-"
75852,76592,"-"
76579,77145,"-"
77165,77470,"-"
77484,77852,"-"
77914,78084,"-"
78235,78972,"-"
79172,79588,"-"
79979,80464,"+"
80497,80826,"-"
80859,81680,"-"
81791,82132,"-"
82398,82613,"+"
82617,82895,"-"
82885,83205,"-"
83286,83510,"-"
83521,83733,"-"
83794,84150,"-"
84147,84272,"-"
84408,84584,"-"
84728,84862,"-"
84992,85309,"-"
85324,85674,"-"
85671,85943,"-"
85991,86326,"-"
86403,86567,"-"
86636,86794,"-"
87022,87396,"-"
87452,87778,"-"
87775,88503,"-"
88500,88931,"-"
88976,91033,"-"
91103,91351,"-"
91400,91942,"-"
92059,92430,"-"
92774,93337,"-"
93385,94740,"-"
94792,95022,"-"
95114,95341,"-"
95360,95788,"-"
96021,96341,"-"
96376,96630,"-"
96818,97009,"-"
97052,97558,"-"
97601,98266,"-"
98281,98637,"-"
98710,99477,"-"
99531,99950,"-"
99960,100181,"-"
100181,100882,"-"
101084,101200,"-"
101319,101549,"-"
101612,102283,"-"
102286,103257,"-"
103388,103513,"-"
103506,104990,"-"
105306,105422,"-"
105400,105831,"+"
105831,107102,"+"
107184,108158,"-"
108158,109363,"-"
110473,111195,"-"
64,228,"+"
315,749,"-"
767,1882,"-"
2026,2154,"+"
2151,2759,"+"
2764,3285,"+"
3288,3809,"+"
3906,4379,"+"
4390,4683,"+"
4688,5542,"+"
5542,6501,"+"
6517,7377,"+"
7411,7839,"+"
7896,8255,"+"
8255,8701,"+"
8698,9216,"+"
9216,9446,"+"
9433,10290,"+"
10358,10504,"+"
10521,11048,"+"
11106,11378,"+"
11466,11759,"+"
11786,12088,"-"
12093,12443,"-"
12606,13154,"+"
13276,13467,"-"
13495,13689,"+"
13700,14071,"+"
14064,14534,"+"
14549,14884,"-"
14981,15469,"+"
15472,15969,"+"
16166,16336,"+"
16531,17463,"+"
17537,19000,"+"
19004,19150,"+"
19156,19485,"+"
19442,20101,"-"
20119,20652,"+"
20633,21304,"+"
21316,21663,"+"
21660,22088,"+"
22081,22644,"+"
22656,23144,"+"
23098,23400,"+"
23411,24295,"+"
24295,25455,"+"
25497,26492,"+"
26492,27025,"+"
27199,27327,"-"
27753,27950,"+"
27997,28701,"+"
29006,29563,"+"
29746,30606,"+"
30776,31531,"+"
31612,32160,"-"
32196,32573,"+"
32728,32886,"-"
32838,33491,"+"
33488,34333,"+"
34425,34904,"-"
34860,35138,"+"
35237,36412,"-"
36516,37142,"+"
37139,37321,"-"
37349,38563,"-"
38780,39751,"-"
39745,40092,"-"
40256,41035,"-"
41093,41206,"+"
41220,41342,"-"
41494,41949,"-"
42094,43107,"+"
43066,43245,"-"
43382,44086,"-"
44077,44850,"+"
44863,45405,"+"
45903,46076,"-"
46100,46327,"+"
46378,47514,"+"
47481,47630,"-"
47629,48999,"+"
49141,49266,"-"
49820,50680,"+"
50791,50937,"-"
51095,51931,"-"
51931,52734,"-"
52795,53610,"-"
53917,54228,"+"
54243,54374,"-"
54402,55187,"+"
55191,56372,"+"
56421,56693,"+"
56746,57381,"-"
57473,57616,"-"
57935,58312,"+"
58455,58574,"-"
58561,59235,"+"
59228,59734,"+"
59740,60051,"+"
60060,60209,"+"
60212,61090,"-"
61087,61404,"-"
61585,61803,"+"
61877,62434,"+"
62509,63360,"+"
63565,63711,"+"
63818,64204,"+"
64382,66109,"+"
66096,66374,"+"
66447,66686,"+"
66696,66812,"+"
66933,67307,"+"
67421,68146,"+"
68121,68324,"-"
68387,72541,"+"
72538,72810,"+"
73105,73404,"+"
73571,74023,"+"
74039,74641,"-"
74903,75184,"+"
75483,76019,"+"
76022,77032,"+"
77037,77906,"+"
77903,78394,"+"
78440,78571,"-"
78721,79635,"+"
79783,80814,"-"
81015,82277,"+"
82258,82380,"+"
82527,83402,"+"
83482,84405,"+"
84447,84881,"-"
85035,85202,"-"
85191,85751,"+"
85755,88721,"+"
88924,89964,"+"
90251,91762,"+"
91873,92913,"+"
92915,94348,"+"
94361,97975,"+"
98013,98375,"-"
99091,99363,"+"
99363,99896,"+"
99907,100515,"+"
100512,101063,"+"
101123,101542,"-"
101544,101837,"-"
101854,102837,"-"
103336,103875,"+"
103880,104167,"+"
104152,105252,"+"
162,680,"-"
737,1663,"+"
1666,2199,"+"
2633,3652,"+"
153,575,"-"
575,736,"-"
723,1139,"+"
1502,1903,"-"
1900,2691,"-"
326,862,"+"
